restaurant_id,year_month,monthly_bookings,monthly_revenue,avg_revenue_per_booking,avg_guests,active_days,booking_growth_pct,revenue_growth_pct,booking_growth_rolling,revenue_growth_rolling,perf_bookings_rank,perf_spend_rank,performance_score,growth_bookings_rank,growth_revenue_rank,growth_score,momentum_score,momentum_segment
3295,2025-12-01,140.0,30986.4,221.33142857142857,2.1285714285714286,26,0.30841121495327095,0.25605603657943377,0.45128858680260536,0.40929853210511463,0.9195746235109014,0.5839374016632951,0.7517560125870982,0.705074173971679,0.6616374466172174,0.6833558102944481,0.7175559114407732,Rising Stars
5006,2025-12-01,23.0,6036.599999999999,262.46086956521737,2.652173913043478,9,0.7692307692307692,0.06499417804594043,0.5004578754578755,0.675653265543701,0.7329596538547988,0.6742807372443246,0.7036201955495617,0.7232805124747134,0.7390143852551135,0.7311474488649135,0.7173838222072375,Rising Stars
643,2025-12-01,372.0,96857.40000000001,260.3693548387097,2.7419354838709675,28,0.631578947368421,0.8576979730870147,0.2168650834471955,0.3230948980428509,0.962224657226343,0.6713868285007867,0.8168057428635649,0.6066531804899977,0.628736794785345,0.6176949876376714,0.7172503652506181,Rising Stars
4454,2025-12-01,2.0,1358.6399999999999,679.3199999999999,8.5,2,1.0,7.499999999999998,0.7777777777777777,2.7999999999999994,0.19628006293549113,0.9551303663744661,0.5757052146549786,0.7920319172847831,0.9243509777478085,0.8581914475162957,0.7169483310856372,Rising Stars
5092,2025-12-01,23.0,2840.88,123.51652173913044,2.4782608695652173,13,2.8333333333333335,2.7667462211614957,2.611111111111111,2.838915407053832,0.7329596538547988,0.2721117104967408,0.5025356821757698,0.9356456507080243,0.9255450663070353,0.9305953585075297,0.7165655203416498,Emerging Opportunities
5047,2025-12-01,48.0,7999.2,166.65,3.7083333333333335,21,2.4285714285714284,2.59546925566343,0.7947089947089946,1.0409859076240857,0.8348364801078895,0.4271184535850753,0.6309774668464824,0.7959653854798832,0.808102944481906,0.8020341649808946,0.7165058159136886,Rising Stars
5455,2025-12-01,16.0,3380.4,211.275,2.3125,8,3.0,4.066546762589928,0.8333333333333334,1.2337152787067664,0.6683383906495842,0.5590582153292875,0.6136983029894358,0.8038182737693864,0.834597662396044,0.8192079680827152,0.7164531355360755,Rising Stars
2461,2025-12-01,4.0,1876.0,469.0,2.0,2,3.0,2.7595190380761525,1.0,0.9488883358583543,0.3529585300067431,0.8868004045853001,0.6198794672960216,0.8314227916385705,0.7943358057990559,0.8128792987188131,0.7163793830074174,Rising Stars
1803,2025-12-01,42.0,15165.0,361.07142857142856,4.523809523809524,14,0.9090909090909092,0.7438490940954061,0.2568118156353452,0.2818277900954933,0.8188778377163407,0.8108563722184761,0.8148671049674083,0.6239604405484378,0.6113452461227242,0.617652843335581,0.7162599741514947,Rising Stars
2110,2025-12-01,10.0,2810.0,281.0,2.4,4,0.4285714285714286,0.786395422759059,0.8650793650793652,0.8554200127827354,0.5698331085637222,0.7074483029894358,0.638640705776579,0.810266351989211,0.7770847381434031,0.7936755450663071,0.7161581254214431,Rising Stars
3710,2025-12-01,6.0,1294.56,215.76,2.0,3,5.0,1.4,2.7333333333333343,2.2523809523809524,0.45001685772083616,0.5711255338278265,0.5105711957743313,0.9384131265452911,0.905034839289728,0.9217239829175096,0.7161475893459204,Rising Stars
2615,2025-12-01,63.0,32345.5,513.4206349206349,2.492063492063492,23,0.4318181818181819,0.5287959352475482,0.09781681732901248,0.15526351480398956,0.863396268824455,0.9086592492694988,0.886027759046977,0.5394470667565745,0.5523432231962239,0.5458951449763991,0.715961452011688,Rising Stars
5607,2025-12-01,65.0,3479.6800000000003,53.53353846153846,4.430769230769231,27,0.031746031746031855,0.18719890822244967,10.066137566137566,5.507463417520044,0.8662901775679928,0.052118453585075296,0.459204315576534,0.9810631602607327,0.9633063609799956,0.9721847606203642,0.7156945380984491,Emerging Opportunities
5192,2025-12-01,20.0,2286.0,114.3,2.75,10,-0.04761904761904767,-0.13013698630136983,3.484126984126984,5.572005619950826,0.7100472016183412,0.23626095751854348,0.47315407956844235,0.951534052596089,0.9637839964036862,0.9576590244998876,0.715406552034165,Emerging Opportunities
1659,2025-12-01,23.0,3207.1000000000004,139.4391304347826,2.4347826086956523,12,-0.25806451612903225,-0.41644528549073834,1.8695340501792117,1.9374336010017779,0.7329596538547988,0.3311137334232412,0.53203669363902,0.9077039784221174,0.8897505057316251,0.8987272420768713,0.7153819678579456,Rising Stars
5252,2025-12-01,101.0,18527.0,183.43564356435644,3.1683168316831685,24,1.1041666666666665,1.893939393939394,0.5208333333333333,0.7225533230976439,0.9007782647786019,0.4826646437401663,0.6917214542593841,0.7279163857046528,0.7497190379860643,0.7388177118453585,0.7152695830523713,Rising Stars
4547,2025-12-01,3.0,1278.7,426.23333333333335,4.666666666666667,2,2.0,11.7997997997998,0.6666666666666666,3.9332665999332668,0.2842914138008541,0.8626376713868285,0.5734645425938413,0.7660991233985165,0.9476848730051697,0.856891998201843,0.7151782703978422,Rising Stars
5381,2025-12-01,8.0,1569.0,196.125,2.375,1,7.0,7.7283044058745,2.0833333333333335,2.2251526612243224,0.5189789840413576,0.5199202067880423,0.5194495954146999,0.9177202742189255,0.9035457406158688,0.9106330074173972,0.7150413014160486,Rising Stars
5340,2025-12-01,8.0,2134.8,266.85,6.125,4,3.0,5.638059701492537,0.7222222222222222,1.7308782388721846,0.5189789840413576,0.6826534052596089,0.6008161946504833,0.7795291076646438,0.8773038885142729,0.8284164980894584,0.7146163463699708,Rising Stars
5688,2025-12-01,217.0,47964.0,221.03225806451613,2.4608294930875574,31,0.2191011235955056,0.3676646706586826,0.33513096502171424,0.4365487280597875,0.9415037086985839,0.5835861991458755,0.7625449539222298,0.6614969656102495,0.6714430209035739,0.6664699932569117,0.7145074735895707,Rising Stars
4992,2025-12-01,57.0,27218.0,477.50877192982455,2.8771929824561404,22,-0.24,0.15257251746771128,0.07212121212121218,0.23043832942653145,0.853422117329737,0.8907619689817937,0.8720920431557654,0.5254270622611823,0.5876601483479433,0.5565436053045628,0.7143178242301641,Rising Stars
3166,2025-12-01,988.0,369352.44,373.8385020242915,2.1548582995951415,31,0.8783269961977187,0.7656375125914674,0.08112646077135999,0.0954247548587146,0.986162620813666,0.821223870532704,0.903693245673185,0.5298943582827602,0.5199763991908294,0.5249353787367947,0.7143143122049899,Rising Stars
5573,2025-12-01,17.0,3564.0,209.64705882352942,2.235294117647059,7,-0.2272727272727273,-0.22756827048114436,0.9797979797979798,0.9510851367808454,0.6797314003146775,0.5542397167902899,0.6169855585524837,0.8283322094852776,0.7946448640143853,0.8114885367498315,0.7142370476511576,Rising Stars
